"SystemTime","NodeIp","IpNeighbor","linkQuality"
1466422946,"10.0.0.3","10.0.0.2",0.94
1466422946,"10.0.0.3","10.0.0.4",0.576
1466422946,"10.0.0.3","10.0.0.4",0.761
1466422946,"10.0.0.3","10.0.0.5",0.662
1466422946,"10.0.0.3","10.0.0.5",1
1466422946,"10.0.0.3","10.0.0.5",1
1466422946,"10.0.0.3","10.0.0.6",0.313
1466422946,"10.0.0.3","10.0.0.6",0.776
1466422947,"10.0.0.2","10.0.0.1",0.819
1466422947,"10.0.0.2","10.0.0.3",0.776
1466422947,"10.0.0.2","10.0.0.3",0.937
1466422947,"10.0.0.2","10.0.0.3",0.607
1466422947,"10.0.0.2","10.0.0.3",0.345
1466422947,"10.0.0.2","10.0.0.5",0.662
1466422947,"10.0.0.2","10.0.0.5",1
1466422947,"10.0.0.2","10.0.0.5",1
1466422975,"10.0.0.4","10.0.0.3",0.701
1466422975,"10.0.0.4","10.0.0.3",0.372
1466422975,"10.0.0.4","10.0.0.3",0.172
1466422975,"10.0.0.4","10.0.0.3",0.886
1466422975,"10.0.0.4","10.0.0.5",0.839
1466422975,"10.0.0.4","10.0.0.5",0.894
1466422975,"10.0.0.4","10.0.0.5",0.721
1466422976,"10.0.0.5","10.0.0.3",0.721
1466422976,"10.0.0.5","10.0.0.3",0.886
1466422976,"10.0.0.5","10.0.0.3",0.172
1466422976,"10.0.0.5","10.0.0.3",0.419
1466422976,"10.0.0.5","10.0.0.4",0.561
1466422976,"10.0.0.5","10.0.0.4",0.446
1466422976,"10.0.0.5","10.0.0.6",0.246
1466422976,"10.0.0.5","10.0.0.6",0.607
1466422976,"10.0.0.6","10.0.0.3",0.886
1466422976,"10.0.0.6","10.0.0.3",0.372
1466422976,"10.0.0.6","10.0.0.3",0.662
1466422976,"10.0.0.6","10.0.0.3",0.207
1466422976,"10.0.0.6","10.0.0.5",0.894
1466422976,"10.0.0.6","10.0.0.5",0.839
1466422976,"10.0.0.6","10.0.0.5",0.721
1466422977,"10.0.0.1","10.0.0.2",1
1466422977,"10.0.0.1","10.0.0.2",1
1466422977,"10.0.0.3","10.0.0.2",1
1466422977,"10.0.0.3","10.0.0.2",1
1466422977,"10.0.0.3","10.0.0.4",0.497
1466422977,"10.0.0.3","10.0.0.4",0.561
1466422977,"10.0.0.3","10.0.0.5",0.894
1466422977,"10.0.0.3","10.0.0.5",0.831
1466422977,"10.0.0.3","10.0.0.5",0.839
1466422977,"10.0.0.3","10.0.0.6",0.607
1466422977,"10.0.0.3","10.0.0.6",0.349
1466422978,"10.0.0.2","10.0.0.1",0.878
1466422978,"10.0.0.2","10.0.0.3",0.886
1466422978,"10.0.0.2","10.0.0.3",0.419
1466422978,"10.0.0.2","10.0.0.3",0.172
1466422978,"10.0.0.2","10.0.0.3",0.662
1466422978,"10.0.0.2","10.0.0.5",0.839
1466422978,"10.0.0.2","10.0.0.5",0.831
1466422978,"10.0.0.2","10.0.0.5",0.894
1466423004,"10.0.0.2","10.0.0.1",0.894
1466423004,"10.0.0.2","10.0.0.3",0.776
1466423004,"10.0.0.2","10.0.0.3",1
1466423004,"10.0.0.2","10.0.0.3",0.576
1466423004,"10.0.0.2","10.0.0.3",0.442
1466423006,"10.0.0.4","10.0.0.3",0.442
1466423006,"10.0.0.4","10.0.0.3",0.886
1466423006,"10.0.0.4","10.0.0.3",1
1466423006,"10.0.0.4","10.0.0.3",0.576
1466423006,"10.0.0.4","10.0.0.5",0.788
1466423006,"10.0.0.4","10.0.0.5",1
1466423006,"10.0.0.4","10.0.0.5",0.944
1466423007,"10.0.0.5","10.0.0.3",0.442
1466423007,"10.0.0.5","10.0.0.3",0.553
1466423007,"10.0.0.5","10.0.0.3",0.886
1466423007,"10.0.0.5","10.0.0.3",1
1466423007,"10.0.0.5","10.0.0.4",0.584
1466423007,"10.0.0.5","10.0.0.4",0.886
1466423007,"10.0.0.5","10.0.0.6",0.553
1466423007,"10.0.0.5","10.0.0.6",0.788
1466423007,"10.0.0.6","10.0.0.3",1
1466423007,"10.0.0.6","10.0.0.3",0.886
1466423007,"10.0.0.6","10.0.0.3",0.466
1466423007,"10.0.0.6","10.0.0.3",0.576
1466423007,"10.0.0.6","10.0.0.5",0.839
1466423007,"10.0.0.6","10.0.0.5",1
1466423007,"10.0.0.6","10.0.0.5",0.788
1466423008,"10.0.0.1","10.0.0.2",1
1466423008,"10.0.0.1","10.0.0.2",1
1466423008,"10.0.0.3","10.0.0.2",1
1466423008,"10.0.0.3","10.0.0.2",1
1466423008,"10.0.0.3","10.0.0.4",0.761
1466423008,"10.0.0.3","10.0.0.4",0.525
1466423008,"10.0.0.3","10.0.0.5",0.776
1466423008,"10.0.0.3","10.0.0.5",1
1466423008,"10.0.0.3","10.0.0.5",0.839
1466423008,"10.0.0.3","10.0.0.6",0.435
1466423008,"10.0.0.3","10.0.0.6",0.776
1466423034,"10.0.0.1","10.0.0.2",0.94
1466423034,"10.0.0.1","10.0.0.2",1
1466423034,"10.0.0.3","10.0.0.2",1
1466423034,"10.0.0.3","10.0.0.2",0.944
1466423034,"10.0.0.3","10.0.0.4",0.576
1466423034,"10.0.0.3","10.0.0.4",0.776
1466423034,"10.0.0.3","10.0.0.5",1
1466423034,"10.0.0.3","10.0.0.5",0.831
1466423034,"10.0.0.3","10.0.0.5",0.788
1466423034,"10.0.0.3","10.0.0.6",0.219
1466423034,"10.0.0.3","10.0.0.6",0.776
1466423035,"10.0.0.2","10.0.0.1",1
1466423035,"10.0.0.2","10.0.0.3",0.831
1466423035,"10.0.0.2","10.0.0.3",0.607
1466423035,"10.0.0.2","10.0.0.3",0.627
1466423035,"10.0.0.2","10.0.0.3",0.94
1466423037,"10.0.0.4","10.0.0.3",0.662
1466423037,"10.0.0.4","10.0.0.3",0.831
1466423037,"10.0.0.4","10.0.0.3",0.553
1466423037,"10.0.0.4","10.0.0.3",0.94
1466423037,"10.0.0.4","10.0.0.5",0.796
1466423037,"10.0.0.4","10.0.0.5",1
1466423037,"10.0.0.4","10.0.0.5",0.796
1466423038,"10.0.0.5","10.0.0.3",0.682
1466423038,"10.0.0.5","10.0.0.3",0.553
1466423038,"10.0.0.5","10.0.0.3",0.94
1466423038,"10.0.0.5","10.0.0.3",0.831
1466423038,"10.0.0.5","10.0.0.4",0.576
1466423038,"10.0.0.5","10.0.0.4",0.761
1466423038,"10.0.0.5","10.0.0.6",0.259
1466423038,"10.0.0.5","10.0.0.6",0.682
1466423038,"10.0.0.6","10.0.0.3",0.831
1466423038,"10.0.0.6","10.0.0.3",0.576
1466423038,"10.0.0.6","10.0.0.3",0.94
1466423038,"10.0.0.6","10.0.0.3",0.662
1466423038,"10.0.0.6","10.0.0.5",1
1466423038,"10.0.0.6","10.0.0.5",0.886
1466423038,"10.0.0.6","10.0.0.5",0.796
1466423064,"10.0.0.5","10.0.0.3",0.596
1466423064,"10.0.0.5","10.0.0.3",0.886
1466423064,"10.0.0.5","10.0.0.3",0.94
1466423064,"10.0.0.5","10.0.0.3",0.388
1466423064,"10.0.0.5","10.0.0.4",0.497
1466423064,"10.0.0.5","10.0.0.4",0.748
1466423064,"10.0.0.5","10.0.0.6",0.349
1466423064,"10.0.0.5","10.0.0.6",0.662
1466423064,"10.0.0.6","10.0.0.3",0.596
1466423064,"10.0.0.6","10.0.0.3",0.388
1466423064,"10.0.0.6","10.0.0.3",0.886
1466423064,"10.0.0.6","10.0.0.3",0.94
1466423064,"10.0.0.6","10.0.0.5",0.776
1466423064,"10.0.0.6","10.0.0.5",1
1466423064,"10.0.0.6","10.0.0.5",1
1466423065,"10.0.0.1","10.0.0.2",0.937
1466423065,"10.0.0.1","10.0.0.2",0.894
1466423065,"10.0.0.3","10.0.0.2",0.886
1466423065,"10.0.0.3","10.0.0.2",1
1466423065,"10.0.0.3","10.0.0.4",0.748
1466423065,"10.0.0.3","10.0.0.4",0.643
1466423065,"10.0.0.3","10.0.0.5",0.721
1466423065,"10.0.0.3","10.0.0.5",1
1466423065,"10.0.0.3","10.0.0.5",1
1466423065,"10.0.0.3","10.0.0.6",0.466
1466423065,"10.0.0.3","10.0.0.6",0.662
1466423066,"10.0.0.2","10.0.0.1",0.94
1466423066,"10.0.0.2","10.0.0.3",0.94
1466423066,"10.0.0.2","10.0.0.3",0.94
1466423066,"10.0.0.2","10.0.0.3",0.388
1466423066,"10.0.0.2","10.0.0.3",0.596
1466423068,"10.0.0.4","10.0.0.3",0.94
1466423068,"10.0.0.4","10.0.0.3",0.427
1466423068,"10.0.0.4","10.0.0.3",0.886
1466423068,"10.0.0.4","10.0.0.3",0.596
1466423068,"10.0.0.4","10.0.0.5",1
1466423068,"10.0.0.4","10.0.0.5",0.721
1466423068,"10.0.0.4","10.0.0.5",1
1466423094,"10.0.0.4","10.0.0.3",0.944
1466423094,"10.0.0.4","10.0.0.3",0.662
1466423094,"10.0.0.4","10.0.0.3",0.894
1466423094,"10.0.0.4","10.0.0.3",0.442
1466423094,"10.0.0.4","10.0.0.5",1
1466423094,"10.0.0.4","10.0.0.5",0.878
1466423094,"10.0.0.4","10.0.0.5",0.874
1466423094,"10.0.0.4","10.0.0.6",0.662
1466423094,"10.0.0.4","10.0.0.6",0.364
1466423095,"10.0.0.5","10.0.0.3",0.662
1466423095,"10.0.0.5","10.0.0.3",0.944
1466423095,"10.0.0.5","10.0.0.3",0.831
1466423095,"10.0.0.5","10.0.0.3",0.442
1466423095,"10.0.0.5","10.0.0.4",0.627
1466423095,"10.0.0.5","10.0.0.4",0.721
1466423095,"10.0.0.5","10.0.0.6",0.662
1466423095,"10.0.0.5","10.0.0.6",0.364
1466423095,"10.0.0.6","10.0.0.3",0.47
1466423095,"10.0.0.6","10.0.0.3",0.944
1466423095,"10.0.0.6","10.0.0.3",0.894
1466423095,"10.0.0.6","10.0.0.3",0.662
1466423095,"10.0.0.6","10.0.0.5",1
1466423095,"10.0.0.6","10.0.0.5",0.874
1466423095,"10.0.0.6","10.0.0.5",0.886
1466423096,"10.0.0.1","10.0.0.2",1
1466423096,"10.0.0.1","10.0.0.2",0.839
1466423096,"10.0.0.3","10.0.0.2",0.894
1466423096,"10.0.0.3","10.0.0.2",0.886
1466423096,"10.0.0.3","10.0.0.4",0.553
1466423096,"10.0.0.3","10.0.0.4",0.584
1466423096,"10.0.0.3","10.0.0.5",0.839
1466423096,"10.0.0.3","10.0.0.5",0.878
1466423096,"10.0.0.3","10.0.0.5",1
1466423096,"10.0.0.3","10.0.0.6",0.442
1466423096,"10.0.0.3","10.0.0.6",0.607
1466423097,"10.0.0.2","10.0.0.1",0.776
1466423097,"10.0.0.2","10.0.0.3",0.894
1466423097,"10.0.0.2","10.0.0.3",0.521
1466423097,"10.0.0.2","10.0.0.3",0.442
1466423097,"10.0.0.2","10.0.0.3",0.894
1466423125,"10.0.0.4","10.0.0.3",0.682
1466423125,"10.0.0.4","10.0.0.3",0.521
1466423125,"10.0.0.4","10.0.0.3",0.944
1466423125,"10.0.0.4","10.0.0.5",0.94
1466423125,"10.0.0.4","10.0.0.5",0.788
1466423125,"10.0.0.4","10.0.0.5",1
1466423125,"10.0.0.4","10.0.0.6",0.349
1466423125,"10.0.0.4","10.0.0.6",0.878
1466423126,"10.0.0.5","10.0.0.3",0.521
1466423126,"10.0.0.5","10.0.0.3",0.662
1466423126,"10.0.0.5","10.0.0.3",0.944
1466423126,"10.0.0.5","10.0.0.4",0.121
1466423126,"10.0.0.5","10.0.0.6",0.639
1466423126,"10.0.0.5","10.0.0.6",0.349
1466423127,"10.0.0.1","10.0.0.2",1
1466423127,"10.0.0.1","10.0.0.2",1
1466423127,"10.0.0.3","10.0.0.2",1
1466423127,"10.0.0.3","10.0.0.2",1
1466423127,"10.0.0.3","10.0.0.4",0.121
1466423127,"10.0.0.3","10.0.0.5",0.819
1466423127,"10.0.0.3","10.0.0.5",0.874
1466423127,"10.0.0.3","10.0.0.5",1
1466423127,"10.0.0.3","10.0.0.6",0.442
1466423127,"10.0.0.3","10.0.0.6",0.639
1466423127,"10.0.0.6","10.0.0.3",0.662
1466423127,"10.0.0.6","10.0.0.3",0.944
1466423127,"10.0.0.6","10.0.0.3",0.682
1466423127,"10.0.0.6","10.0.0.5",0.886
1466423127,"10.0.0.6","10.0.0.5",1
1466423127,"10.0.0.6","10.0.0.5",0.788
1466423128,"10.0.0.2","10.0.0.1",0.878
1466423128,"10.0.0.2","10.0.0.3",0.682
1466423128,"10.0.0.2","10.0.0.3",0.662
1466423128,"10.0.0.2","10.0.0.3",1
1466423154,"10.0.0.2","10.0.0.1",0.878
1466423154,"10.0.0.2","10.0.0.3",1
1466423154,"10.0.0.2","10.0.0.3",0.584
1466423154,"10.0.0.2","10.0.0.3",0.831
1466423156,"10.0.0.4","10.0.0.3",0.584
1466423156,"10.0.0.4","10.0.0.3",1
1466423156,"10.0.0.4","10.0.0.3",0.831
1466423156,"10.0.0.4","10.0.0.5",1
1466423156,"10.0.0.4","10.0.0.5",1
1466423156,"10.0.0.4","10.0.0.5",0.94
1466423157,"10.0.0.5","10.0.0.3",0.584
1466423157,"10.0.0.5","10.0.0.3",0.831
1466423157,"10.0.0.5","10.0.0.3",1
1466423157,"10.0.0.5","10.0.0.4",0.282
1466423157,"10.0.0.5","10.0.0.6",0.808
1466423157,"10.0.0.5","10.0.0.6",0.576
1466423158,"10.0.0.1","10.0.0.2",1
1466423158,"10.0.0.1","10.0.0.2",1
1466423158,"10.0.0.3","10.0.0.2",1
1466423158,"10.0.0.3","10.0.0.2",1
1466423158,"10.0.0.3","10.0.0.5",0.944
1466423158,"10.0.0.3","10.0.0.5",1
1466423158,"10.0.0.3","10.0.0.5",1
1466423158,"10.0.0.3","10.0.0.6",0.721
1466423158,"10.0.0.3","10.0.0.6",0.796
1466423158,"10.0.0.6","10.0.0.3",0.831
1466423158,"10.0.0.6","10.0.0.3",0.576
1466423158,"10.0.0.6","10.0.0.3",1
1466423158,"10.0.0.6","10.0.0.5",1
1466423158,"10.0.0.6","10.0.0.5",0.94
1466423158,"10.0.0.6","10.0.0.5",1
1466423184,"10.0.0.1","10.0.0.2",1
1466423184,"10.0.0.1","10.0.0.2",1
1466423184,"10.0.0.3","10.0.0.2",1
1466423184,"10.0.0.3","10.0.0.2",1
1466423184,"10.0.0.3","10.0.0.5",1
1466423184,"10.0.0.3","10.0.0.5",1
1466423184,"10.0.0.3","10.0.0.5",1
1466423184,"10.0.0.3","10.0.0.6",1
1466423184,"10.0.0.3","10.0.0.6",0.886
1466423185,"10.0.0.2","10.0.0.1",1
1466423185,"10.0.0.2","10.0.0.3",0.721
1466423185,"10.0.0.2","10.0.0.3",1
1466423185,"10.0.0.2","10.0.0.3",1
1466423187,"10.0.0.4","10.0.0.3",0.788
1466423187,"10.0.0.4","10.0.0.3",1
1466423187,"10.0.0.4","10.0.0.3",1
1466423187,"10.0.0.4","10.0.0.5",1
1466423187,"10.0.0.4","10.0.0.5",1
1466423187,"10.0.0.4","10.0.0.5",1
1466423188,"10.0.0.5","10.0.0.2",1
1466423188,"10.0.0.5","10.0.0.2",1
1466423188,"10.0.0.5","10.0.0.3",1
1466423188,"10.0.0.5","10.0.0.3",0.886
1466423188,"10.0.0.5","10.0.0.3",1
1466423188,"10.0.0.5","10.0.0.4",0.596
1466423188,"10.0.0.5","10.0.0.6",0.886
1466423188,"10.0.0.5","10.0.0.6",1
1466423189,"10.0.0.6","10.0.0.3",0.886
1466423189,"10.0.0.6","10.0.0.3",1
1466423189,"10.0.0.6","10.0.0.3",1
1466423189,"10.0.0.6","10.0.0.5",1
1466423189,"10.0.0.6","10.0.0.5",1
1466423189,"10.0.0.6","10.0.0.5",1
1466423214,"10.0.0.5","10.0.0.3",0.662
1466423214,"10.0.0.5","10.0.0.3",1
1466423214,"10.0.0.5","10.0.0.3",0.94
1466423214,"10.0.0.5","10.0.0.4",0.732
1466423214,"10.0.0.5","10.0.0.6",0.94
1466423214,"10.0.0.5","10.0.0.6",1
1466423214,"10.0.0.6","10.0.0.3",1
1466423214,"10.0.0.6","10.0.0.3",0.94
1466423214,"10.0.0.6","10.0.0.3",0.662
1466423214,"10.0.0.6","10.0.0.5",1
1466423214,"10.0.0.6","10.0.0.5",1
1466423214,"10.0.0.6","10.0.0.5",0.894
1466423215,"10.0.0.1","10.0.0.2",1
1466423215,"10.0.0.1","10.0.0.2",1
1466423215,"10.0.0.3","10.0.0.2",1
1466423215,"10.0.0.3","10.0.0.2",1
1466423215,"10.0.0.3","10.0.0.5",1
1466423215,"10.0.0.3","10.0.0.5",1
1466423215,"10.0.0.3","10.0.0.5",0.894
1466423215,"10.0.0.3","10.0.0.6",1
1466423215,"10.0.0.3","10.0.0.6",0.94
1466423216,"10.0.0.2","10.0.0.1",1
1466423216,"10.0.0.2","10.0.0.3",1
1466423216,"10.0.0.2","10.0.0.3",0.662
1466423216,"10.0.0.2","10.0.0.3",0.94
1466423218,"10.0.0.4","10.0.0.3",1
1466423218,"10.0.0.4","10.0.0.3",0.94
1466423218,"10.0.0.4","10.0.0.3",0.662
1466423218,"10.0.0.4","10.0.0.5",0.894
1466423218,"10.0.0.4","10.0.0.5",1
1466423218,"10.0.0.4","10.0.0.5",1
1466423244,"10.0.0.4","10.0.0.3",1
1466423244,"10.0.0.4","10.0.0.3",0.94
1466423244,"10.0.0.4","10.0.0.3",0.627
1466423244,"10.0.0.4","10.0.0.5",1
1466423244,"10.0.0.4","10.0.0.5",1
1466423244,"10.0.0.4","10.0.0.5",0.94
1466423245,"10.0.0.5","10.0.0.3",0.627
1466423245,"10.0.0.5","10.0.0.3",1
1466423245,"10.0.0.5","10.0.0.3",0.94
1466423245,"10.0.0.5","10.0.0.4",0.686
1466423245,"10.0.0.5","10.0.0.6",0.886
1466423245,"10.0.0.5","10.0.0.6",1
1466423246,"10.0.0.1","10.0.0.2",1
1466423246,"10.0.0.1","10.0.0.2",1
1466423246,"10.0.0.3","10.0.0.2",1
1466423246,"10.0.0.3","10.0.0.2",1
1466423246,"10.0.0.3","10.0.0.5",1
1466423246,"10.0.0.3","10.0.0.5",1
1466423246,"10.0.0.3","10.0.0.5",1
1466423246,"10.0.0.3","10.0.0.6",1
1466423246,"10.0.0.3","10.0.0.6",0.831
1466423246,"10.0.0.6","10.0.0.3",1
1466423246,"10.0.0.6","10.0.0.3",0.623
1466423246,"10.0.0.6","10.0.0.3",0.94
1466423246,"10.0.0.6","10.0.0.5",1
1466423246,"10.0.0.6","10.0.0.5",1
1466423246,"10.0.0.6","10.0.0.5",1
1466423247,"10.0.0.2","10.0.0.1",1
1466423247,"10.0.0.2","10.0.0.3",0.529
1466423247,"10.0.0.2","10.0.0.3",1
1466423247,"10.0.0.2","10.0.0.3",0.94
1466423275,"10.0.0.4","10.0.0.3",0.682
1466423275,"10.0.0.4","10.0.0.3",0.94
1466423275,"10.0.0.4","10.0.0.3",1
1466423275,"10.0.0.4","10.0.0.5",0.944
1466423275,"10.0.0.4","10.0.0.5",1
1466423275,"10.0.0.4","10.0.0.5",1
1466423276,"10.0.0.5","10.0.0.3",0.682
1466423276,"10.0.0.5","10.0.0.3",1
1466423276,"10.0.0.5","10.0.0.3",1
1466423276,"10.0.0.5","10.0.0.4",0.427
1466423276,"10.0.0.5","10.0.0.6",0.776
1466423276,"10.0.0.5","10.0.0.6",1
1466423277,"10.0.0.1","10.0.0.2",1
1466423277,"10.0.0.1","10.0.0.2",1
1466423277,"10.0.0.3","10.0.0.2",1
1466423277,"10.0.0.3","10.0.0.2",1
1466423277,"10.0.0.3","10.0.0.5",1
1466423277,"10.0.0.3","10.0.0.5",1
1466423277,"10.0.0.3","10.0.0.5",1
1466423277,"10.0.0.3","10.0.0.6",1
1466423277,"10.0.0.3","10.0.0.6",0.776
1466423277,"10.0.0.6","10.0.0.3",0.94
1466423277,"10.0.0.6","10.0.0.3",1
1466423277,"10.0.0.6","10.0.0.3",0.761
1466423277,"10.0.0.6","10.0.0.5",1
1466423277,"10.0.0.6","10.0.0.5",1
1466423277,"10.0.0.6","10.0.0.5",1
1466423278,"10.0.0.2","10.0.0.1",1
1466423278,"10.0.0.2","10.0.0.3",0.94
1466423278,"10.0.0.2","10.0.0.3",1
1466423278,"10.0.0.2","10.0.0.3",0.682
1466423304,"10.0.0.2","10.0.0.1",1
1466423304,"10.0.0.2","10.0.0.3",1
1466423304,"10.0.0.2","10.0.0.3",1
1466423304,"10.0.0.2","10.0.0.3",0.831
1466423306,"10.0.0.4","10.0.0.3",0.831
1466423306,"10.0.0.4","10.0.0.3",1
1466423306,"10.0.0.4","10.0.0.3",1
1466423306,"10.0.0.4","10.0.0.5",1
1466423306,"10.0.0.4","10.0.0.5",1
1466423306,"10.0.0.4","10.0.0.5",1
1466423307,"10.0.0.5","10.0.0.3",1
1466423307,"10.0.0.5","10.0.0.3",1
1466423307,"10.0.0.5","10.0.0.3",0.831
1466423307,"10.0.0.5","10.0.0.4",0.427
1466423307,"10.0.0.5","10.0.0.6",0.748
1466423307,"10.0.0.5","10.0.0.6",1
1466423308,"10.0.0.1","10.0.0.2",1
1466423308,"10.0.0.1","10.0.0.2",1
1466423308,"10.0.0.3","10.0.0.2",1
1466423308,"10.0.0.3","10.0.0.2",1
1466423308,"10.0.0.3","10.0.0.5",1
1466423308,"10.0.0.3","10.0.0.5",1
1466423308,"10.0.0.3","10.0.0.5",1
1466423308,"10.0.0.3","10.0.0.6",1
1466423308,"10.0.0.3","10.0.0.6",0.748
1466423308,"10.0.0.6","10.0.0.3",1
1466423308,"10.0.0.6","10.0.0.3",0.776
1466423308,"10.0.0.6","10.0.0.3",1
1466423308,"10.0.0.6","10.0.0.5",1
1466423308,"10.0.0.6","10.0.0.5",1
1466423308,"10.0.0.6","10.0.0.5",1
1466423334,"10.0.0.1","10.0.0.2",1
1466423334,"10.0.0.1","10.0.0.2",1
1466423334,"10.0.0.3","10.0.0.2",1
1466423334,"10.0.0.3","10.0.0.2",1
1466423334,"10.0.0.3","10.0.0.5",1
1466423334,"10.0.0.3","10.0.0.5",1
1466423334,"10.0.0.3","10.0.0.5",1
1466423334,"10.0.0.3","10.0.0.6",1
1466423334,"10.0.0.3","10.0.0.6",0.721
1466423335,"10.0.0.2","10.0.0.1",1
1466423335,"10.0.0.2","10.0.0.3",1
1466423335,"10.0.0.2","10.0.0.3",0.831
1466423335,"10.0.0.2","10.0.0.3",1
1466423337,"10.0.0.4","10.0.0.3",0.831
1466423337,"10.0.0.4","10.0.0.3",0.886
1466423337,"10.0.0.4","10.0.0.3",1
1466423337,"10.0.0.4","10.0.0.5",1
1466423337,"10.0.0.4","10.0.0.5",1
1466423337,"10.0.0.4","10.0.0.5",1
1466423338,"10.0.0.5","10.0.0.3",1
1466423338,"10.0.0.5","10.0.0.3",0.886
1466423338,"10.0.0.5","10.0.0.3",0.831
1466423338,"10.0.0.5","10.0.0.4",0.576
1466423338,"10.0.0.5","10.0.0.6",1
1466423338,"10.0.0.5","10.0.0.6",0.721
1466423339,"10.0.0.6","10.0.0.3",0.732
1466423339,"10.0.0.6","10.0.0.3",1
1466423339,"10.0.0.6","10.0.0.3",0.886
1466423339,"10.0.0.6","10.0.0.5",1
1466423339,"10.0.0.6","10.0.0.5",1
1466423339,"10.0.0.6","10.0.0.5",1
1466423365,"10.0.0.1","10.0.0.2",1
1466423365,"10.0.0.1","10.0.0.2",1
1466423365,"10.0.0.3","10.0.0.2",1
1466423365,"10.0.0.3","10.0.0.2",1
1466423365,"10.0.0.3","10.0.0.5",1
1466423365,"10.0.0.3","10.0.0.5",1
1466423365,"10.0.0.3","10.0.0.5",0.94
1466423365,"10.0.0.3","10.0.0.6",0.937
1466423365,"10.0.0.3","10.0.0.6",1
1466423365,"10.0.0.6","10.0.0.3",1
1466423365,"10.0.0.6","10.0.0.3",1
1466423365,"10.0.0.6","10.0.0.3",0.553
1466423365,"10.0.0.6","10.0.0.5",0.831
1466423365,"10.0.0.6","10.0.0.5",1
1466423365,"10.0.0.6","10.0.0.5",0.94
1466423366,"10.0.0.2","10.0.0.1",1
1466423366,"10.0.0.2","10.0.0.3",1
1466423366,"10.0.0.2","10.0.0.3",1
1466423366,"10.0.0.2","10.0.0.3",0.607
1466423368,"10.0.0.4","10.0.0.3",0.553
1466423368,"10.0.0.4","10.0.0.3",1
1466423368,"10.0.0.4","10.0.0.3",1
1466423368,"10.0.0.4","10.0.0.5",0.94
1466423368,"10.0.0.4","10.0.0.5",1
1466423368,"10.0.0.4","10.0.0.5",0.831
1466423394,"10.0.0.4","10.0.0.3",0.788
1466423394,"10.0.0.4","10.0.0.3",0.419
1466423394,"10.0.0.4","10.0.0.3",1
1466423394,"10.0.0.4","10.0.0.5",1
1466423394,"10.0.0.4","10.0.0.5",0.886
1466423394,"10.0.0.4","10.0.0.5",0.886
1466423394,"10.0.0.4","10.0.0.6",0.944
1466423394,"10.0.0.4","10.0.0.6",0.732
1466423395,"10.0.0.5","10.0.0.2",1
1466423395,"10.0.0.5","10.0.0.2",1
1466423395,"10.0.0.5","10.0.0.3",0.419
1466423395,"10.0.0.5","10.0.0.3",1
1466423395,"10.0.0.5","10.0.0.3",0.761
1466423395,"10.0.0.5","10.0.0.4",0.211
1466423395,"10.0.0.5","10.0.0.6",0.776
1466423395,"10.0.0.5","10.0.0.6",0.732
1466423396,"10.0.0.1","10.0.0.2",0.831
1466423396,"10.0.0.1","10.0.0.2",1
1466423396,"10.0.0.3","10.0.0.2",0.819
1466423396,"10.0.0.3","10.0.0.2",1
1466423396,"10.0.0.3","10.0.0.5",0.886
1466423396,"10.0.0.3","10.0.0.5",0.831
1466423396,"10.0.0.3","10.0.0.5",1
1466423396,"10.0.0.3","10.0.0.6",0.682
1466423396,"10.0.0.3","10.0.0.6",0.788
1466423396,"10.0.0.6","10.0.0.3",1
1466423396,"10.0.0.6","10.0.0.3",0.788
1466423396,"10.0.0.6","10.0.0.3",0.329
1466423396,"10.0.0.6","10.0.0.5",0.886
1466423396,"10.0.0.6","10.0.0.5",1
1466423396,"10.0.0.6","10.0.0.5",0.894
1466423397,"10.0.0.2","10.0.0.1",1
1466423397,"10.0.0.2","10.0.0.3",1
1466423397,"10.0.0.2","10.0.0.3",0.788
1466423397,"10.0.0.2","10.0.0.3",0.419
1466423425,"10.0.0.4","10.0.0.3",0.831
1466423425,"10.0.0.4","10.0.0.3",0.442
1466423425,"10.0.0.4","10.0.0.3",1
1466423425,"10.0.0.4","10.0.0.3",1
1466423425,"10.0.0.4","10.0.0.5",0.776
1466423425,"10.0.0.4","10.0.0.5",1
1466423425,"10.0.0.4","10.0.0.5",1
1466423425,"10.0.0.4","10.0.0.6",0.643
1466423425,"10.0.0.4","10.0.0.6",0.349
1466423426,"10.0.0.5","10.0.0.3",0.776
1466423426,"10.0.0.5","10.0.0.3",1
1466423426,"10.0.0.5","10.0.0.3",0.442
1466423426,"10.0.0.5","10.0.0.3",1
1466423426,"10.0.0.5","10.0.0.4",0.521
1466423426,"10.0.0.5","10.0.0.4",0.141
1466423426,"10.0.0.5","10.0.0.6",0.306
1466423426,"10.0.0.5","10.0.0.6",0.819
1466423427,"10.0.0.1","10.0.0.2",0.878
1466423427,"10.0.0.1","10.0.0.2",1
1466423427,"10.0.0.3","10.0.0.2",0.886
1466423427,"10.0.0.3","10.0.0.2",1
1466423427,"10.0.0.3","10.0.0.4",0.521
1466423427,"10.0.0.3","10.0.0.4",0.207
1466423427,"10.0.0.3","10.0.0.5",1
1466423427,"10.0.0.3","10.0.0.5",0.776
1466423427,"10.0.0.3","10.0.0.5",1
1466423427,"10.0.0.3","10.0.0.6",0.819
1466423427,"10.0.0.3","10.0.0.6",0.349
1466423427,"10.0.0.6","10.0.0.3",1
1466423427,"10.0.0.6","10.0.0.3",0.776
